PIT Steelers,1,181,0.0055248618784530384,FanDuel,0.00011,-0.9800899999999999
PIT Steelers,2,91,0.01098901098901099,DraftKings,0.00121,-0.88989
PIT Steelers,3,36,0.027777777777777776,DraftKings,0.00515,-0.8146
PIT Steelers,4,21,0.047619047619047616,FanDuel,0.01738,-0.63502
PIT Steelers,5,14,0.07142857142857142,FanDuel,0.04366,-0.38876
PIT Steelers,6,10.5,0.09523809523809523,FanDuel,0.08704,-0.08607999999999993
PIT Steelers,7,8,0.125,DraftKings,0.1372,0.09759999999999991
PIT Steelers,8,7.5,0.13333333333333333,FanDuel,0.17536,0.3151999999999999
PIT Steelers,9,7,0.14285714285714285,FanDuel,0.17982,0.2587400000000001
PIT Steelers,10,7,0.14285714285714285,DraftKings,0.1552,0.08640000000000003
PIT Steelers,11,8,0.125,DraftKings,0.10581,-0.15352
PIT Steelers,12,10,0.1,FanDuel,0.05875,-0.4125000000000001
PIT Steelers,13,15,0.06666666666666667,DraftKings,0.02396,-0.6406000000000001
PIT Steelers,14,26,0.038461538461538464,DraftKings,0.00729,-0.81046
PIT Steelers,15,56,0.017857142857142856,DraftKings,0.00179,-0.89976
PIT Steelers,16,101,0.009900990099009901,DraftKings,0.00022,-0.97778
CIN Bengals,0,301,0.0033222591362126247,DraftKings,0,-1
CIN Bengals,1,251,0.00398406374501992,DraftKings,0,-1
CIN Bengals,2,201,0.004975124378109453,DraftKings,0.00012,-0.97588
CIN Bengals,3,151,0.006622516556291391,DraftKings,0.00032,-0.95168
CIN Bengals,4,91,0.01098901098901099,DraftKings,0.00184,-0.8325600000000001
CIN Bengals,5,41,0.024390243902439025,DraftKings,0.008,-0.6719999999999999
CIN Bengals,6,23,0.043478260869565216,DraftKings,0.023,-0.471
CIN Bengals,7,15,0.06666666666666667,DraftKings,0.05414,-0.18790000000000007
CIN Bengals,8,10,0.1,DraftKings,0.10112,0.011199999999999988
CIN Bengals,9,8,0.125,DraftKings,0.15338,0.2270399999999998
CIN Bengals,10,6.5,0.15384615384615385,DraftKings,0.18862,0.22602999999999995
CIN Bengals,11,6,0.16666666666666666,DraftKings,0.18381,0.10286000000000006
CIN Bengals,12,6,0.16666666666666666,DraftKings,0.14421,-0.13474000000000008
CIN Bengals,13,7,0.14285714285714285,DraftKings,0.08632,-0.3957600000000001
CIN Bengals,14,9.5,0.10526315789473684,DraftKings,0.03975,-0.6223750000000001
CIN Bengals,15,16,0.0625,DraftKings,0.01259,-0.7985599999999999
CIN Bengals,16,31,0.03225806451612903,DraftKings,0.00263,-0.91847
CLE Browns,0,301,0.0033222591362126247,FanDuel,0.00001,-0.99699
CLE Browns,1,211,0.004739336492890996,FanDuel,0.00009,-0.9810099999999999
CLE Browns,2,91,0.01098901098901099,DraftKings,0.0006,-0.9454
CLE Browns,3,41,0.024390243902439025,FanDuel,0.00348,-0.85732
CLE Browns,4,21,0.047619047619047616,DraftKings,0.01137,-0.7612300000000001
CLE Browns,5,14,0.07142857142857142,DraftKings,0.0328,-0.5408
CLE Browns,6,10.5,0.09523809523809523,FanDuel,0.07152,-0.24903999999999993
CLE Browns,7,8,0.125,DraftKings,0.12064,-0.03488000000000002
CLE Browns,8,7.5,0.13333333333333333,FanDuel,0.16682,0.25115
CLE Browns,9,6.5,0.15384615384615385,FanDuel,0.18563,0.20659499999999986
CLE Browns,10,7,0.14285714285714285,DraftKings,0.16881,0.1816699999999999
CLE Browns,11,8,0.125,DraftKings,0.12148,-0.028159999999999963
